id,is_iceberg
4139aba2,0.693267822265625
7585ce58,0.6932806372642517
33e25984,0.6932554841041565
ac46f3c9,0.6585450172424316
fc34a5b8,0.6932858824729919
85c36a8f,0.6734501719474792
b2d8a426,0.6918086409568787
13ec60d1,0.6354231238365173
9d440f42,0.6170107126235962
1c0a891e,0.6932833790779114
981c3bc3,0.6681230664253235
295604f4,0.6932622790336609
16ca16c3,0.07338454574346542
b4dda837,0.6932331323623657
88d088ef,0.26518869400024414
1b4fa160,0.22116099298000336
f371bd82,5.98447113588918e-05
b130a0b7,0.693222165107727
ebf1de82,0.6821298003196716
01e651c3,0.6851903796195984
51b1fecc,0.4312800467014313
fa635a31,8.373612217837945e-05
97b7d789,0.026190724223852158
2f598053,0.11463552713394165
c0e3e148,0.6932833194732666
cfa175a8,0.4221217632293701
3d7e09d8,0.6882447600364685
44a13d1b,0.692042887210846
c66b0948,0.6919106841087341
976a6d64,0.6462793946266174
8bbd8909,0.693257212638855
522890fd,0.5204256176948547
f23a3b95,0.6932750940322876
680039dc,0.6132251024246216
93028e53,0.020153885707259178
22a16932,0.31631770730018616
7d8126d2,0.2738136351108551
ba2ecd75,1.9399523807805963e-05
8071bdd7,0.693263828754425
96d5aeee,0.014372874982655048
154be68f,0.534151554107666
d8c2bfe2,0.5570234060287476
f76d47b0,0.2096838355064392
0e781ade,2.9452625234516194e-12
13cf6060,6.433710041164886e-06
cd99f710,0.4374818503856659
d10005bb,0.2668202221393585
3a31445f,0.6932435035705566
3157202d,0.1026826798915863
6ee64703,0.6351815462112427
e5de8685,0.5510351061820984
02cc70ba,0.3161572515964508
50984a87,0.665221095085144
fa94957a,0.6824750900268555
eab406b4,0.6932470202445984
3ad39398,0.6932460069656372
9ecf3802,0.3041943609714508
6048ae7b,0.00017838743224274367
9dc68871,0.34690943360328674
13701465,0.5061964392662048
8d8779f3,1.6676242609037217e-08
0712f269,0.6847701072692871
722c2597,0.024370037019252777
478a2b08,0.6932839155197144
38f5fb41,0.6920368075370789
c52ad74d,0.67540043592453
0c85fd09,2.539145725677372e-06
f1582cba,0.6932399272918701
ff836697,0.6932370662689209
ddfe4802,0.6311601400375366
3cef3bc7,0.6932379603385925
6a21542b,0.5540041923522949
150e23c4,0.6810362935066223
078c6d99,0.6932876110076904
1dcd1dc3,3.1916047191771213e-06
39967e45,0.6932875514030457
6b6333aa,9.546881921075265e-14
4ae61433,0.6932160258293152
f96362e0,0.6830942630767822
97a88aac,0.03328104317188263
427ae8ce,0.6932629346847534
209d4b15,0.25782328844070435
64b453bd,6.667792149528395e-07
0f5a484e,0.6617960929870605
5ac74969,0.5667383074760437
736ed43e,0.6932666301727295
8533795f,0.011896852403879166
f5b54fb6,0.6932857036590576
6eb4c041,0.6933108568191528
97afdf42,0.6932829022407532
1bb488db,0.17911049723625183
f132e44d,8.316696948895697e-06
d3c2f140,0.6932482123374939
1756794d,0.693272590637207
9efcc11f,0.00013726273027714342
14c966cf,0.693286657333374
59cfe4d1,0.6674008369445801
883151f4,8.108175279630814e-06
34c4c9ff,0.6932693719863892
70b4c2eb,0.6864433288574219
96a337d9,0.6932410597801208
7fe89ffa,0.6928015351295471
057c7a22,8.634739856461238e-07
451cc057,0.27017128467559814
05076700,0.011706076562404633
dc52f6c1,0.11459721624851227
b03a59f9,0.5750114917755127
129ed4b0,0.693040132522583
fb611563,0.6474257707595825
ac32e6f1,0.6932628750801086
c05c5ab0,0.6932944655418396
3163d5ed,0.6933372616767883
02096ca4,0.6344243288040161
e92496c0,0.02383924461901188
1a9e2c50,0.6829190254211426
0864e334,0.6932739615440369
d976faeb,0.6932820081710815
1d7b342f,0.005337128881365061
281bc1ea,0.0007150593446567655
bea9f0cf,0.6933014988899231
f4afa0e6,0.0007011787383817136
e1b5ef69,0.553887665271759
b50539fd,0.010225174948573112
2a8c9c15,0.6932644248008728
157ebb0c,0.693269670009613
247d3614,0.41675031185150146
0c6cc0cb,0.15767523646354675
aae88d39,0.4334781765937805
0c77b464,0.4050567150115967
963cf5ea,0.22609521448612213
1b371d8b,0.6672640442848206
225bc00f,2.4299961296492256e-05
bc0a4eec,0.1624119132757187
1099782e,0.6087213754653931
a18feadd,0.6932501196861267
ad7f4932,0.18860848248004913
5f8f831e,0.6854658722877502
b5167c35,0.004376396536827087
0230b06d,0.689022958278656
f8d7f7ba,0.08589424192905426
08bd1053,0.0024771683383733034
58e4dc8c,2.14080796467897e-06
4793ce8e,0.5332774519920349
304caab4,0.012784433551132679
f2ee6d7f,0.2739432156085968
e1f9c0e4,0.4245610535144806
8e40401c,0.046664558351039886
5d9eaba2,0.6793175935745239
55e7562c,0.16755236685276031
9da6cb4b,3.1986568501451984e-05
c3c1c8ec,6.71968828237085e-13
3b38698e,0.2891237139701843
6c9eb909,0.6927101016044617
482a3d1d,0.03512641787528992
0e9918f0,0.693290114402771
ef894fd2,2.0227129839773747e-14
4b82e7f7,0.6932456493377686
b9cdd7fb,1.0256802625008277e-06
94a496f4,0.6333978176116943
995eacae,0.6848469376564026
41b02e58,0.635606050491333
69f04617,0.5627318620681763
c889a03c,0.6932588815689087
91f98acf,0.693267822265625
9135c19f,0.4802481532096863
1f0e9c09,0.00037554866867139935
260d6e8e,0.0001762170868460089
46334397,0.18742534518241882
f34ddf31,0.03243761882185936
4d6177d7,0.6932654976844788
76a57270,0.6917267441749573
217b8cea,7.893612928455696e-05
9a45a566,0.0005988685297779739
1b55c75e,6.544130428665085e-06
7bd92ec6,0.5845552682876587
6c409f41,0.6932929754257202
df3e48eb,0.3712381422519684
62723e57,1.5507741757403437e-09
b8e627bf,0.009152292273938656
86bb5d85,0.6932604908943176
77e5034c,0.17541927099227905
607079e5,0.6932696104049683
96879fb4,3.676120059026289e-06
6afe606d,0.6577580571174622
4129802f,0.5037815570831299
a42300ef,0.6932485103607178
1af842f5,0.6761040091514587
3fe57d78,0.5525305867195129
f4e60ed5,0.6282196640968323
68c8337b,0.6925880312919617
914ed5b5,0.6932728290557861
a6bb5987,0.6825874447822571
c781c439,0.32311147451400757
47a1a25e,0.6932690739631653
80ea0713,0.6929604411125183
a9d001bc,0.02399630658328533
f94d098a,0.6280306577682495
3e230e0e,0.1122005432844162
24afa485,2.6506628489353368e-11
bc37db7f,0.4079698622226715
83f99e4d,0.008347781375050545
1a8d86f7,0.3318294882774353
38136419,0.6932806968688965
d393e637,0.6932425498962402
36902570,0.6932541131973267
327f7b25,0.6932687163352966
3f8543c6,0.3836604952812195
a0d42a70,0.6886234283447266
e07ba430,0.6932639479637146
c6e53803,0.6787139773368835
fec4dad8,0.6920520067214966
933fc5ba,0.1473567634820938
c27eda4e,0.6929117441177368
9b94d2c2,0.13335488736629486
a2dbdb31,0.1175370141863823
816258dd,0.6932447552680969
81f11218,0.32624128460884094
c4bd9d04,0.6320462822914124
c6ce9bf9,0.47889411449432373
a7b3cc29,0.00042475946247577667
527870bf,0.6932709217071533
9af26068,0.6932157278060913
0b591e70,0.6512312889099121
2b1e57c5,0.4038407802581787
194db786,0.6906980276107788
e09ba644,0.67545086145401
fa2ed3e5,0.6932502388954163
1ba92726,0.26295846700668335
8c8f45b4,4.477041784411995e-06
f8889f44,8.393327295494891e-16
598e255b,0.007723345421254635
45f1aa7a,0.693194568157196
022956a3,2.590915073596989e-07
d406064d,0.6932603120803833
76617947,4.051834423535183e-08
d0e5dccb,0.6916164755821228
33271da6,5.229906729908862e-09
0840e2b1,0.6932752132415771
521a9f4d,0.6932553052902222
7286b1dc,0.3635716736316681
5b6acc2d,0.15400300920009613
e034cd34,1.8226586689706892e-05
46577660,0.6823729872703552
bb4d6f24,0.6932430267333984
bfc7a3f2,0.6932606101036072
abc66be8,0.39515799283981323
3627189f,0.6932573318481445
e49a77f6,0.033415280282497406
a209d7ee,0.3304710388183594
dee69cf6,0.6116189956665039
9a6261a0,0.5742034912109375
a8e444c6,1.4287840637427296e-21
a6a66a28,0.6383207440376282
db7022ff,0.3253769874572754
0dfb45d9,0.693243682384491
81c983aa,7.145062409108505e-05
a98fb5e1,0.6932560801506042
99e004d7,0.0027901637367904186
d16e5fbb,0.013055963441729546
3c352f9e,0.1597641259431839
12202699,0.2521056532859802
86af0236,0.6932828426361084
f3703e6f,0.6932543516159058
4a71dc34,0.6932452321052551
321edcdc,0.6932968497276306
e365a657,1.510755964773125e-09
45755c9c,0.3367639482021332
873b0829,0.0029906737618148327
72ccd009,0.376289963722229
205243d9,0.6412802934646606
d9202f36,0.13777165114879608
9d0c30b0,0.4312395453453064
56644ace,0.6840918660163879
c63f527f,0.6391130685806274
bb84b9bd,0.6932566165924072
6f68caf0,0.6112390160560608
8492119b,1.202666655500395e-12
71bde48d,0.6932671070098877
d2d6e2ba,0.6769390106201172
6f4b309c,0.6424940824508667
b3cc5ba3,0.693278968334198
fee39547,0.6932697296142578
4893137a,0.6652871370315552
e283c4c4,0.08241787552833557
25bac62b,0.6572228074073792
8fd88dd6,0.10103470832109451
b48c104e,0.25726622343063354
221d500b,0.4087437093257904
8f0de087,0.0006260459194891155
32342e03,0.3694639503955841
a8da99d8,1.2556748696379572e-10
93203755,0.6932766437530518
d3c88528,0.693264901638031
0d7a17b3,0.6587985157966614
bd72f5ec,0.5081472396850586
e953c0fd,0.6905317902565002
e730b6c6,0.6922085285186768
c086033a,0.364459753036499
a521d303,0.22512187063694
b023957a,0.6826992630958557
3e0f04e8,2.540418897467589e-08
60647cba,0.0005665262578986585
2f5c43a8,0.6548309326171875
b54ba69b,0.6932494640350342
eac962ff,0.6932746767997742
7e2a3763,9.601435522199608e-07
9362d863,0.41762101650238037
8f1b833c,0.6932641863822937
79727ff5,0.11823642998933792
62614c75,0.692348062992096
75a03adf,0.14258213341236115
cf138392,0.5028886198997498
bf467a96,0.01010844949632883
c8b34651,0.5812832713127136
105a5c54,4.669474219554104e-05
bf6de75c,0.688005268573761
060702c8,0.6931730508804321
921bad2c,0.6932518482208252
e0d17eb0,0.6622706651687622
9a3825c9,0.693263053894043
8eda717f,0.10281550884246826
78906e0c,0.6444631814956665
c60100ad,0.6932486295700073
90a72a52,0.44236937165260315
d80e4ed4,0.6933162808418274
339cd0d2,0.6130296587944031
d99de899,0.6942474246025085
357e20d1,1.957297899934929e-05
a4d190da,0.6932711005210876
bd226217,0.16911865770816803
476e2771,0.664858877658844
4e483506,0.3058241009712219
f70ea081,0.6932430863380432
4645e56f,0.6674299240112305
e6d05940,0.6932429075241089
f8b3c6af,0.6932399868965149
c89d6aad,0.14548413455486298
0cb57f6e,0.6932870745658875
86a4be46,0.17240098118782043
75e62d7e,0.0
ebc36374,0.6932905912399292
0ebcb731,0.2554391324520111
24d000c5,0.07834968715906143
f3c9a4f6,0.26751425862312317
1bc59730,0.008020581677556038
47ea0bff,0.6932873725891113
cdeccfdd,3.5030232538701966e-05
15e09a1d,0.6932863593101501
00652788,0.22598952054977417
23649c84,2.8971353316364912e-08
91188a77,0.5951400995254517
eaca8580,0.4724126160144806
4ce9daeb,0.6802294254302979
d4220673,0.6523292064666748
b6a87aef,0.6932691931724548
8333ebed,0.5614885091781616
950a3453,5.53478912479477e-07
7074f6c9,0.6270300149917603
98a02caf,0.018845178186893463
59c8d2b3,0.6932381987571716
d99d13bd,0.6867534518241882
de86f1cf,0.6932539939880371
8f4b1985,0.6489666700363159
a7779b04,0.5340250730514526
2caeab11,0.6929847598075867
16aeea7c,0.6933044195175171
b9d19ab9,0.6932695508003235
29c5d2fd,0.6362720131874084
efcefa55,0.6526502966880798
099161c3,0.6923261284828186
12b49195,2.850854627922672e-07
96a1ce13,0.6932666301727295
67964b4f,4.16171274959104e-14
b61c605c,0.69268399477005
bcfc0f16,0.5585070848464966
bf0cb956,1.0953821183434798e-10
12f6aa7d,0.6771623492240906
f36f3a0c,1.4184544852469116e-05
83490492,0.6917213201522827
e3b62b60,0.6932888627052307
20b27d66,0.6721343398094177
25c3ce93,0.6932674050331116
67a2ff0b,0.6932892799377441
9b2d3c1a,0.6772801876068115
8ad51f7d,0.0002491256163921207
14137b57,0.6721696257591248
9ea5aa79,1.7599972125026397e-05
5ea1d2dd,0.0018968957010656595
979c867e,0.568976104259491
7ea1e1b6,0.6575486063957214
d65520ba,3.370787453604862e-06
765ad2e2,0.6932673454284668
d2957326,0.6223393678665161
24349e24,2.3492088985221926e-06
fd8a2ae3,0.5348901152610779
b282d98e,0.6874955296516418
3eaa7a61,0.43412500619888306
16533dd4,0.6932425498962402
4adb68d7,0.6926839351654053
565005b9,0.693263053894043
51d86e0c,0.6932242512702942
30635642,0.012411423027515411
d9480a60,8.712646376807243e-06
b2647128,0.682235062122345
20478c55,0.6929459571838379
caa0d105,0.5456627607345581
474f4534,0.6932478547096252
d51e3867,0.5967482924461365
e5d1bba7,0.6493615508079529
e7000b2a,0.6932437419891357
78f06b79,0.0011497823288664222
8a9f4bee,0.6714327335357666
3d716bbe,0.689605176448822
6e1ddef1,0.49145251512527466
9826f39a,0.3437294065952301
3fdc82f7,0.6932352781295776
31f013c3,0.685084879398346
97a9df6d,0.6422327160835266
10e65294,0.6899810433387756
0bdca1a5,0.45451220870018005
374037fa,0.38650038838386536
1d1a0cec,0.6932712197303772
d415c5ad,0.6626959443092346
ced1306d,0.00031587298144586384
f43497f3,0.4420351982116699
ffd13a9e,0.6932319402694702
6f67148e,0.6511622667312622
be322b68,0.5123120546340942
af209b44,0.23850049078464508
69b53a4a,0.6932904124259949
4c085180,0.6932826638221741
608cea18,0.6421659588813782
f8bebbfd,0.6599091291427612
ae16855d,1.0640962777586083e-08
dfc700b3,0.2523397207260132
e3bdd9ac,0.6625295877456665
87a8ea20,0.2659183442592621
3c3da9aa,0.6874757409095764
76c882d6,0.0019100140780210495
9e429645,0.6577466726303101
7dc9c990,0.010946827940642834
f38d53ef,0.6932520866394043
e1785b6e,0.12838751077651978
80c673fb,0.6932719945907593
a8b8c20b,0.6932621002197266
6a1ff150,0.6875230073928833
2f68d4fe,0.27544063329696655
c462ec65,0.6738840341567993
c374d5c4,0.6811692714691162
d20769b3,0.23697471618652344
c467fe4d,0.09021639823913574
1356229e,0.6932907104492188
b1532127,0.1764257699251175
3777ee22,0.648580014705658
4ba6023f,0.6932603120803833
08504ae6,0.6498759388923645
5e0b4cc5,0.013752141036093235
249a0c1f,0.6932786703109741
24b3497f,0.5144019722938538
9edcf494,6.692576681486647e-19
53297290,0.5788083672523499
6d3a269e,0.6932265162467957
1b0d38fc,8.042919216677547e-05
02747427,0.508289098739624
38867253,0.6932451725006104
c392dbd0,0.6932356953620911
8939734c,0.0045450543984770775
097ba3af,2.3439274627889972e-06
30f0f835,0.6924312114715576
bdab1bcf,0.6932654976844788
1070a984,0.6539061665534973
c41b8a90,0.6724734902381897
86a3b5cc,0.6932252049446106
d0a3719e,0.6932848691940308
b1a8067b,2.4373579435632564e-05
911bc6aa,0.5205363035202026
67a2d0ac,0.43933308124542236
11447262,0.01741529256105423
12fd1375,3.370145762460197e-08
f2898538,0.17655302584171295
0e7355e2,3.73350594884414e-09
bc2c87c8,0.6932570934295654
94001156,0.6890752911567688
d5855224,0.6932587623596191
a3c1a552,0.28310108184814453
edcf54fa,0.329329252243042
a28b90eb,0.6933060884475708
63cd028f,0.06266822665929794
dbc79657,0.40172815322875977
bc856bf1,0.6218657493591309
c7e25a70,0.6932728290557861
9771b119,0.003876602277159691
836db0d9,0.3517746925354004
f5685d3e,0.6932846307754517
bb04299d,0.6932753324508667
163a9d23,0.4703279733657837
5283c614,1.1103538781753741e-05
2276d5d8,0.48592713475227356
ccb77e34,0.003089270554482937
d4a75bf3,0.42154422402381897
e15f46ea,0.19650334119796753
992a45ba,0.6796590685844421
056e7768,2.344432687095832e-06
a1dc016b,0.49205392599105835
38db82cd,0.32154038548469543
3295f3ae,0.12300077825784683
a6ff3660,0.6932517886161804
5981b799,0.6932658553123474
2636d79d,0.23553608357906342
7a8521e2,0.00021716557967010885
9b53021d,0.4796895682811737
0a37be18,0.6932645440101624
a8676e55,0.693235456943512
3488b8fc,0.6724417209625244
b86d4006,0.6933000683784485
33888635,0.693260908126831
aa9ca5f9,0.07939258962869644
08faf0f6,0.004467313177883625
5320cd26,0.13020895421504974
2c57fdaa,0.6800801157951355
d467ce62,0.1286914050579071
888a568e,0.5692833662033081
88d6c838,0.5632676482200623
8f138517,0.16132347285747528
e1108dc0,3.4604067167265384e-08
9e9cd6c9,0.0921282172203064
ab893af4,0.006028600037097931
4d4b30ba,0.6932653188705444
7ce15e26,0.6568647623062134
dbc45500,0.054564468562603
6a0cde3f,0.6932488083839417
2658014c,0.5671436190605164
08d20604,0.018598539754748344
03c83dc9,0.0004487294936552644
d741ccd1,0.693264365196228
992d48b6,9.173555554298218e-06
b1ea3253,0.6932329535484314
da379e69,0.053996820002794266
73b429af,0.6510472297668457
2aefe712,0.6932336091995239
1e3634f9,0.6606501936912537
069ee09e,8.025620168439218e-09
a7970f81,6.622683912382854e-08
23084d2e,0.003202763618901372
ac57710a,0.6932324767112732
02553267,0.6932677626609802
0971c6c7,0.1694534718990326
cdb7f1fe,0.6932569742202759
d3af3f60,0.6903760433197021
59daf44b,0.6932677626609802
c2169934,0.6933263540267944
da03b56e,0.04805753380060196
474ea404,0.6341409683227539
f686cdc4,0.6000686287879944
f865b354,0.4091704487800598
106df554,0.5573314428329468
e5637171,0.6932856440544128
cba8985c,0.5191965103149414
cc09c9ce,0.45096251368522644
0b85b33f,0.6493926048278809
92f20625,0.6932613849639893
6b1379dd,0.6932883858680725
ed2b1df1,0.11373709887266159
325124e4,0.19354434311389923
7455c944,1.281418748888541e-09
fd68ccc1,0.6918359994888306
8df9100d,0.6932835578918457
c406df9b,0.4713294208049774
4978870c,0.0017154645174741745
383f95d6,0.4432297646999359
aba96bbf,0.0003279117518104613
6bba66b4,0.221181720495224
b86fa0c9,0.4011446237564087
a2abc369,0.6932565569877625
0b40c014,0.5993618965148926
d45add48,0.6932817697525024
00193999,0.6855537295341492
c2f1b710,0.693276047706604
53750c72,0.45528292655944824
3137ef1d,0.6559832096099854
bc6b8e2a,0.6932425498962402
7cb546c6,0.4101771414279938
d59a2349,0.0009773694910109043
04d04b9a,0.6932437419891357
05ac1343,0.2977578043937683
2917895f,0.0030618358869105577
342a1d01,0.49332210421562195
78309e4b,0.6932675242424011
5c1a5aba,0.04510245472192764
fae57f79,0.09210745990276337
23821d71,0.6118600964546204
5780b19d,0.005007833708077669
11c67865,0.6932534575462341
8564f114,0.6889265179634094
ec7d0fdd,0.693253219127655
9a0446b8,0.3761312961578369
5f5da69d,0.35746580362319946
7a11839b,0.6703476905822754
763c9bbf,0.0008319866610690951
15a7b5c5,0.2659291625022888
e9c7e251,0.06487320363521576
2555c207,0.6932522058486938
ec8d9784,3.5340639303882426e-09
08fd9d10,0.6933006048202515
9504ae29,0.2910389006137848
0b91a24d,0.5357462167739868
e62e6cfe,0.6886818408966064
5d1291bb,0.6932905912399292
b3c1f2e7,0.2003711760044098
c6a8db21,0.6932410597801208
f2c137fd,0.6932559609413147
b61e8155,0.4284745454788208
45b9ee35,0.4820203483104706
8fe9c49b,9.887435226119123e-07
b98ceb09,2.812738239299506e-05
70c4a435,0.5662623643875122
d953d111,0.6933379769325256
da7de86e,0.49976104497909546
519f8611,0.6933026909828186
75eefdc3,0.49259400367736816
62412092,0.42170456051826477
de8ec010,0.6772458553314209
ee6121f8,0.6405441164970398
412b66e0,0.6744796633720398
7405c131,0.6932837963104248
efff4306,0.6932755708694458
5658d679,9.885623875049987e-09
617f88fc,0.32311320304870605
a120100b,0.24157492816448212
0971369e,0.6932496428489685
83f7fe7b,0.4632810652256012
12437da1,0.0006444319733418524
8e7f96a5,0.06047600135207176
a08237de,0.02071106806397438
a013bd6f,0.014510936103761196
c6fdd404,0.6929849982261658
317e2af4,0.6931748390197754
dd9878c0,0.6932854652404785
42e76a51,0.6668685674667358
022f77e3,0.28517937660217285
cada3682,0.6932503581047058
53074f1f,0.05320753902196884
e6c19679,0.6113831400871277
dfb69b8b,0.6058116555213928
e1572941,5.9773643442895263e-05
8d549cd2,0.474952757358551
6913594d,0.6134384870529175
6e528fd6,0.1708705574274063
c8b037c7,0.16900679469108582
c3b6c880,0.21112804114818573
9684ac04,4.403799894192595e-11
6d974acc,0.6921544671058655
57b10462,0.693286120891571
b2373298,0.06595837324857712
8e946e10,0.6932626962661743
6acee7de,0.4860663414001465
8ad7cc2f,9.792070341063663e-05
8e6e087e,0.6932727694511414
c3e46df5,4.347257345216349e-05
f6983f34,0.6605949997901917
8130a3aa,0.3238024115562439
0f11be03,0.44458624720573425
766073e1,0.6886325478553772
e67f6889,0.6045675277709961
148a0930,0.0004399668250698596
b333ff97,0.6875872611999512
1c148a28,0.5786629319190979
ee0b02d7,0.6932729482650757
fa1c5f6d,0.6789699792861938
9b12ae1f,0.1804942935705185
3bb60b1b,0.6855336427688599
096e7594,0.690922200679779
ac98996a,0.44478821754455566
1b7b9b9d,0.3996206820011139
61b2ac6f,0.6932801008224487
2bd414a8,0.6895455121994019
73d12826,0.02827274054288864
29f7ec33,0.00373263331130147
265f8aa8,0.6932829022407532
0d6be675,0.6932905912399292
a00ecdf6,0.45439413189888
c414328a,4.841468480461242e-13
d47de87e,0.6261033415794373
376f984f,0.6889802813529968
12a35aa5,0.5635992884635925
8ecfd739,0.02252155728638172
2cbc30f4,0.07039006054401398
aa4bdf31,0.6932910084724426
69d18f51,0.6453494429588318
50cd4394,3.230723223168752e-06
bda732e1,0.6921631097793579
8e77e385,0.031639594584703445
49dfd51a,0.668820858001709
b0a3e728,0.34495416283607483
518061ec,0.6932775378227234
bb306c8c,5.5965294620818895e-08
1b2cf099,2.712203968258109e-05
e7c405e4,3.2340958568966016e-05
1fc79c9d,0.20225593447685242
3427cd60,0.6932543516159058
8fc604cd,0.6932331919670105
0981acfd,0.045379385352134705
512e9c5c,0.6932560801506042
ae9f2426,0.029607947915792465
a8cd44c8,0.5023195147514343
acac91c3,0.6932746171951294
35988937,0.4084039330482483
2a2dd539,0.6542970538139343
3f971e0a,0.00036333591560833156
7e09131c,0.6932594776153564
82726c59,0.6915039420127869
ec4c3dbd,0.6932834982872009
2a851255,8.721023050384247e-07
2cebdab4,0.6932796835899353
013b617b,0.6932897567749023
21a8603a,0.6888419985771179
fe2f2579,0.6724048852920532
df069a3d,0.014506367966532707
595f7f57,0.6932516098022461
081bdb0a,2.412425033071486e-07
6f8e7b3a,0.5978242754936218
d1824fe1,3.629837010521442e-05
3ddc6778,0.6932492852210999
57e4244d,0.5996605157852173
18e2e176,3.6917430890071046e-08
7394cdbc,0.392318993806839
19821b41,1.0596161535009196e-12
12e9563c,0.6932442784309387
b96c9ed9,0.6901558637619019
096d9c1b,0.4318544566631317
97454a30,0.6932246088981628
43b6c5d3,0.6564720869064331
2c58bcc5,3.585761533031473e-06
0c71dc02,0.4785897433757782
f7cd79b0,0.6932626962661743
922ec513,0.22826021909713745
561b6b2c,0.6932904720306396
32913f04,0.6933003664016724
77aad507,0.30263465642929077
d62d5a9c,0.4898386299610138
be70bb3d,0.6643534898757935
84920252,0.6389645934104919
b9623d93,0.3151440918445587
ba925eca,0.21141944825649261
181ecadf,0.3954997658729553
6fbcc9e2,0.6932647824287415
57d5b182,0.20318229496479034
d3013a36,0.6158810257911682
21cafb54,0.4243625998497009
d1a6cc74,9.079027222469449e-05
c4017d47,0.4292120039463043
22e05854,0.26578080654144287
7eb53ec8,0.6915057897567749
c77a806d,0.6908864378929138
c114c951,0.6335821747779846
71495521,0.0017370573477819562
98bb1260,0.6932486295700073
546ec108,0.693245530128479
78f39102,0.5823487639427185
26b6379a,0.6932659149169922
8cb14c23,0.4633302092552185
75892ee1,0.011918722651898861
3d31d65f,0.0012438897974789143
30784a7a,0.0008073190110735595
efba2a23,0.6932778358459473
9fcb2c5a,2.647306610015221e-05
9910ee7e,8.889130185707472e-06
dc97b587,0.6051535606384277
7732ca72,6.9406578404596075e-06
c4bac1f1,0.6933095455169678
